artistLabel,genreLabel,length
Maher Zain,['rhythm and blues'],23137.0
Mahia Blackmore,['rhythm and blues'],10583.0
Mahmoud Guinia,['Gnawa music'],6858.0
Mahwash,['world music'],8123.0
Mai Lan,"['electronic music', 'pop music']",13733.0
Mai Leisz,['jazz'],8626.0
Maja Flagstad,['classical music'],3624.0
Maja Odžaklievska,['pop music'],4535.0
Maja S. K. Ratkje,['jazz'],15206.0
Majeed Marhoon,['jazz'],1959.0
Majid Bekkas,"['jazz', 'jazz fusion', 'Gnawa music']",10308.0
Major Lance,['soul'],26746.0
Major Matt Mason USA,['anti-folk'],5328.0
Makai,['house music'],4815.0
Maki Goto,['J-pop'],26831.0
Mako,['house music'],5534.0
Makoto,"['drum and bass', 'jazz fusion']",10681.0
Makoto Kitayama,['progressive rock'],2240.0
Makoto Miyoshi,['J-pop'],6850.0
Mal Webb,['pop music'],4626.0
Malaimagen,"['political satire', 'comedy']",5682.0
Malcolm Burn,['rock music'],8996.0
Malcolm Mooney,['rock music'],11653.0
Malcolm Mortimore,['rock music'],2849.0
Malcolm Yelvington,['country music'],6061.0
Malcolm Young,"['blues rock', 'hard rock', 'rock and roll']",34046.0
Malena Ernman,"['opera', 'cabaret', 'art lyrique']",29537.0
Malina,['chalga'],1934.0
Malina Moye,"['pop rock', 'soul']",21223.0
Malouma,['blues'],60488.0
Mamadou Diouf,['reggae'],292.0
Mamani Keita,"['pop music', 'world music']",43.0
Mami,"['alternative rock', 'garage rock', 'pop-punk', 'J-pop']",1625.0
Mana,['heavy metal'],3329.0
Manas Mukherjee,['Indian classical music'],2529.0
Mance Lipscomb,['blues'],9083.0
Mandré,"['funk', 'electronic music', 'blues', 'rhythm and blues', 'rock music']",83.0
Mandy Kane,['alternative rock'],12684.0
Mango,"['folk music', 'pop rock', 'world music']",52127.0
Mannie Fresh,"['bounce music', 'hip-hop']",7077.0
Manno Charlemagne,['twoubadou'],6989.0
Manny Charlton,"['blues rock', 'hard rock', 'pop rock', 'heavy metal']",13192.0
Manny Guevara,"['hip-hop', 'pop music', 'alternative dance', 'soul', 'rock music', 'contemporary R&B']",10351.0
Manolis Chiotis,"['Rebetiko', 'laïko']",3191.0
Manolo Badrena,"['jazz', 'jazz fusion']",8899.0
Manse,"['progressive house', 'electro house']",3601.0
Manu Dibango,"['Afrobeat', 'soukous', 'makossa', 'world music', 'heavy metal', 'Groove', 'jazz']",19563.0
Manu Louis,['electronic music'],4175.0
"Manuel ""Guajiro"" Mirabal",['jazz'],9289.0
Manuel Donley,['tejano music'],3751.0
Manuel Galbán,"['Latin jazz', 'son cubano']",6041.0
Manuel Ortega,['pop music'],342.0
Manuel Ramil,['heavy metal'],3922.0
Maqbool Ahmed Sabri,"['ghazal', 'qawwali']",14701.0
Mara Aranda,"['medieval music', 'music of Mediterranea', 'Sephardic music']",10208.0
Marc Byrd,['ambient music'],4287.0
Marc Cohn,['folk rock'],26279.0
Marc Edwards,['jazz'],39.0
Marc Ferrari,['glam metal'],7881.0
Marc Friedman,['jazz fusion'],3076.0
Marc Gunn,['Celtic music'],9218.0
Marc Maron,['comedy'],56548.0
Marc Nelson,['rhythm and blues'],82.0
Marc Orrell,['Celtic punk'],3062.0
Marc Quiñones,['southern rock'],5297.0
Marc Rebillet,"['electronic music', 'contemporary R&B', 'funktronica']",34804.0
Marc Ribot,"['experimental music', 'vocal music']",11439.0
Marc Rémillard,['house music'],5265.0
Marc Savoy,['Cajun music'],7296.0
Marc Secara,['traditional pop'],11026.0
Marc-Uwe Kling,['kleinkunst'],15152.0
Marcel Khalife,['Arabic music'],15219.0
Marcel Moyse,['classical music'],15893.0
Marcel Rodriguez-Lopez,['progressive rock'],74.0
Marcelle Mercenier,['jazz'],3170.0
Marcelo Bonfá,['rock music'],4566.0
Marcelo Rossi,['religion'],26721.0
Marcia Ball,"['swamp rock', 'Texas blues', 'boogie-woogie', 'swamp blues', 'New Orleans blues', 'blues', 'rhythm and blues', 'New Orleans rhythm and blues', 'Louisiana blues']",11320.0
Marcie Bolen,['alternative rock'],29.0
Marcioz,['electronic music'],10947.0
Marco Antonio Solís,['pop rock'],20109.0
Marco Carola,['techno'],8513.0
Marco Eneidi,['jazz'],4176.0
Marco Hietala,"['heavy metal', 'symphonic metal']",74.0
Marco Mendoza,['hard rock'],12321.0
Marco Pirroni,['new wave'],10593.0
Marco Pitruzzella,['death metal'],6141.0
Marcus Gunnarsen,['pop music'],31.0
Marcus Malone,"['psychedelic rock', 'rock en español', 'Chicano rock']",6132.0
Marcus Printup,"['jazz', 'swing music']",2622.0
Marcus Wiebusch,['pop music'],3154.0
Marek Eben,['rock music'],2545.0
Marek Pająk,['death metal'],4770.0
Marek Pavelec,['classical music'],3273.0
Maren Morris,"['country music', 'folk music', 'folk rock', 'country pop']",97901.0
Margaret Bell-Byars,['gospel music'],4902.0
Margaret Christl,"['folk music', 'traditional folk music']",4651.0
Margaret E. Grigsby,['jazz'],8458.0
Margaret Leng Tan,['classical music'],9361.0
Margaret Sutherland,['opera'],8454.0
Margaret Way,['romance'],10488.0
Margaret Whiting,"['jazz', 'pop music', 'country music']",42010.0
Margie Adam,['pop music'],7246.0
Margo Smith,"['country music', 'folk music']",37652.0
Margot Loyola,['folk music'],9107.0
Mari Sano,['Andean music'],5657.0
Maria Arnal,"['electronic music', 'pop music', 'experimental music', 'traditional folk music']",7827.0
Maria D'Luz,"['Latin music', 'pop music', 'Mexican cumbia', 'rhythm and blues', 'jazz', 'tejano music']",13689.0
Maria Kalaniemi,['folk music'],5363.0
Maria Louisa Catherine Cecilia Cosway,"['portrait', 'religious painting']",0.0
Maria Mena,['pop music'],55942.0
Maria Minerva,['lo-fi music'],14766.0
Maria Muldaur,['rhythm and blues'],19580.0
Maria Solheim,['rock music'],4432.0
Maria Taylor,['indie rock'],357.0
Maria del Mar Bonet,"['music of Mediterranea', 'folk, world and country', 'nova cançó']",6106.0
Maria von Trapp,['pop music'],30986.0
Marian Zazeela,['electronic music'],11348.0
Marianne Trudel,['jazz'],4409.0
Marie Josée Riel,['Eurodance'],0.0
Marie Line,['music of Africa'],2243.0
Mariee Sioux,['folk music'],72.0
Marietta Waters,['pop music'],4226.0
Marina Poplavskaya,['opera'],14840.0
Marina Tchebourkina,['classical music'],16289.0
Marino Perez,['bachata'],7316.0
Mario Canaro,['tango'],1017.0
Mario Caribé,['jazz'],3485.0
Mario Cazes,['middle of the road'],6979.0
Mario Duplantier,['progressive metal'],61720.0
Mario Iriarte,['traditional folk music'],3862.0
Mario Lanza,['opera'],37866.0
Mario Quintero Lara,"['corrido', 'norteño', 'ranchera']",16403.0
Mario Winans,['contemporary R&B'],16769.0
Marion Osgood,['romance'],4702.0
Maris,"['rock music', 'pop music']",1194.0
Marius de Vries,['electronica'],10943.0
Mariusz Kwiecień,['opera'],9752.0
Mariza,['fado'],22357.0
Marjorie Whylie,"['jazz', 'music of the Caribbean']",7410.0
Mark Andes,['rock music'],9193.0
Mark Bedford,"['rock music', 'ska', 'pop rock']",9919.0
Mark Bell,['techno'],1044.0
Mark Brydon,"['indie pop', 'electronica']",5956.0
Mark Brzezicki,['rock music'],6822.0
Mark Castillo,['metalcore'],3909.0
Mark Colenburg,['rapping'],5118.0
Mark Collins,['alternative rock'],515.0
Mark Dinning,['pop music'],9080.0
Mark Durante,['punk rock'],8921.0
Mark Eddinger,"['rock music', 'pop music', 'contemporary R&B', 'jazz']",15611.0
Mark Eliyahu,['traditional folk music'],5755.0
Mark Erelli,['Americana'],20907.0
Mark Farner,['rock music'],11993.0
Mark Feltham,"['blues rock', 'traditional folk music']",231.0
Mark Gersmehl,['contemporary Christian music'],8584.0
Mark Guiliana,"['jazz', 'jazz fusion']",8516.0
Mark Harmon,['rock music'],49907.0
Mark Hart,"['rock music', 'progressive rock']",10715.0
Mark Hollis,"['pop music', 'post-rock', 'new wave']",23524.0
Mark Hummel,['blues'],17553.0
Mark J. Feist,['hip-hop'],6261.0
Mark Jackson,['futurepop'],46047.0
Mark Jansen,"['heavy metal', 'symphonic metal', 'extreme metal']",18323.0
Mark Karan,['rock music'],23713.0
Mark Kelly,['Christian rock'],97911.0
Mark Kelson,['doom metal'],6417.0
Mark Knight,['house music'],12064.0
Mark Knopfler,"['blues rock', 'Celtic rock', 'country rock', 'country music', 'blues', 'rock music']",83336.0
Mark Laff,['punk rock'],12809.0
Mark Lettieri,['neo soul'],17508.0
Mark Lindsay,['rock music'],29348.0
Mark Linkous,"['folk music', 'indie rock', 'alternative country']",22742.0
Mark McClelland,['indie rock'],8479.0
Mark McConnell,['hard rock'],5071.0
Mark McCoy,['punk rock'],59.0
Mark McEntee,['new wave'],9716.0
Mark McGuire,['drone music'],7512.0
Mark McLean,"['jazz', 'pop music', 'soul']",14598.0
Mark Morton,['groove metal'],424.0
Mark Nauseef,['jazz'],13594.0
Mark Northfield,['rock music'],2390.0
Mark O'Toole,['new wave'],337.0
Mark Olson,"['country music', 'traditional folk music']",538.0
Mark Padmore,['classical music'],5442.0
Mark Pickerel,['grunge'],8382.0
Mark Pirro,['alternative rock'],18272.0
Mark Reeder,['electronica'],45001.0
Mark Richardson,['folk rock'],807.0
Mark Rivera,['rock music'],7525.0
Mark Roebuck,['traditional folk music'],12758.0
Mark Sheehan,"['alternative rock', 'pop music', 'soft rock']",11075.0
Mark Spiro,['pop music'],7551.0
Mark Stein,"['rock music', 'hard rock', 'psychedelic rock']",768.0
Mark Stewart,['post-punk'],898.0
Mark Stoermer,['alternative rock'],28136.0
Mark Sultan,['garage rock'],14835.0
Mark Tulin,['rock music'],9193.0
Mark Van Hoen,['techno'],7339.0
Mark Wahlberg,"['rapping', 'hip-hop']",80690.0
Mark Warner,['rock music'],92144.0
Mark Watrous,"['rock music', 'alternative rock']",7952.0
Mark Wills,['country music'],15384.0
Mark Wilson,['independent music'],1561.0
Mark Wood,['progressive rock'],789.0
Mark de Clive-Lowe,['jazz'],14514.0
Markee Ledge,['trip hop'],16098.0
Marko DeSantis,['pop-punk'],46.0
Markus Fagervall,['pop music'],5477.0
Markus Johansson,['heavy metal'],9827.0
Markus Klinko,['fashion photography'],10041.0
Markus Mustonen,['rock music'],1520.0
Marky Ramone,['punk rock'],15469.0
Marley Marl,['hip-hop'],14195.0
Marlon Asher,['reggae'],5697.0
Marlon Klein,"['jazz fusion', 'world music']",8295.0
Marlon Roudette,['pop music'],22190.0
Marnie Stern,['experimental rock'],12300.0
Marriza,"['pop rock', 'alternative rock', 'asian rock', 'ballad', 'rock music', 'hard rock']",0.0
Mars Bonfire,['rock music'],4949.0
Marsha Ambrosius,"['soul', 'contemporary R&B']",44263.0
Marshall Allen,['jazz'],10909.0
Marshall Lytle,['rock and roll'],11733.0
Marshall Rohner,['punk rock'],3759.0
Marta Jandová,['alternative metal'],5441.0
Marte Wulff,['pop music'],1512.0
Marten Andersson,['hard rock'],67.0
Martha Reeves,['soul'],27630.0
Martha Wainwright,['folk music'],22878.0
Marti Pellow,['pop music'],17687.0
Martial Solal,['jazz'],11711.0
Martie Maguire,['country music'],26474.0
Martijn Spierenburg,['symphonic metal'],2998.0
Martin Axenrot,['technical death metal'],7937.0
Martin Barre,"['blues rock', 'hard rock', 'progressive rock']",23849.0
Martin Bulloch,"['instrumental rock', 'post-rock']",2889.0
Martin Chavez Dosh,['electronic music'],0.0
Martin Coogan,['indie rock'],3328.0
Martin Eric Ain,['extreme metal'],6600.0
Martin Fierro,['rock music'],97.0
Martin Gore,"['pop music', 'new wave']",40353.0
Martin Hederos,['jazz'],2058.0
Martin Kemp,['new wave'],28348.0
Martin Kuuskmann,['experimental music'],2936.0
Martin Lopez,['progressive metal'],5938.0
Martin Luther McCoy,"['hip hop culture', 'contemporary R&B']",2655.0
Martin Mendez,"['progressive rock', 'progressive death metal']",45.0
Martin Mendonça,['hard rock'],10262.0
Martin Němec,['rock music'],293.0
Martin Page,['new wave'],12764.0
Martin Pohl,"['horrorcore', 'hip-hop']",521.0
Martin Porter,['alternative rock'],4588.0
Martin Powell,['doom metal'],4531.0
Martin Rev,['punk rock'],7933.0
Martin Rotsey,['alternative rock'],2263.0
Martin Schenkel,['rock music'],2908.0
Martin Schirenc,['death metal'],4387.0
Martin Schlumpf,['jazz'],4841.0
Martin Sjølie,['pop music'],11843.0
Martin Sköld,['rock music'],1748.0
Martin Smith,"['jazz', 'blues', 'progressive rock']",2371.0
Martin Sweet,['glam metal'],4475.0
Martin Tillman,['jazz'],6673.0
Martin Turnovský,['classical music'],4995.0
Martinus Gunnarsen,['pop music'],31.0
Marty,['Christian hip-hop'],1284.0
Marty Brown,['country music'],238.0
Marty Casey,['alternative rock'],16998.0
Marty Robbins,['country music'],54192.0
Marty Sammon,"['rock music', 'Chicago blues']",17480.0
Marty Stuart,"['country music', 'bluegrass music']",38295.0
Marty Watt,['poetry'],8978.0
Martyn Bennett,['Celtic fusion'],31974.0
Martyn Ware,['new wave'],18497.0
Maruosa,['breakcore'],3415.0
Marvin Rainwater,['country music'],13188.0
Mary Bergin,['music of Ireland'],5414.0
Mary Cleere Haran,"['jazz', 'pop music']",12985.0
Mary Coughlan,['jazz'],232.0
Mary Ford,"['folk music', 'pop music']",23168.0
Mary Hegarty,['opera'],2919.0
Mary K. Miller,['folk music'],8107.0
Mary Lambert,['rhythm and blues'],302.0
Mary McBride,['pop rock'],35.0
Mary Ruth Ray,['classical music'],4694.0
Mary Youngblood,['musical'],4216.0
María Carrasco,"['pop music', 'flamenco']",3855.0
Marčelo,"['jazz rap', 'rap rock', 'hip-hop', 'conscious hip-hop']",11443.0
Mas Ysa,['synth-pop'],8709.0
Masaaki Hiyama,['jazz fusion'],2022.0
Masahiro Andoh,['jazz fusion'],8231.0
Masaki Ueda,['rhythm and blues'],3649.0
Masami Akita,['noise music'],197.0
Masami Shinoda,['jazz'],1187.0
Masami Tsuchiya,['J-pop'],7057.0
Masanori Mark Christianson,['alternative rock'],4365.0
Masato Honda,['jazz'],22909.0
Masato Nakamura,['J-pop'],4711.0
Masatoshi Mashima,['rock music'],2432.0
Masaya Matsuura,['J-pop'],9223.0
Masaya Nakahara,"['plunderphonics', 'noise music', 'sound collage']",3344.0
Masayuki Suzuki,['heavy metal'],7307.0
Mashadi Mammad Farzaliyev,['mugham'],5151.0
Mason Jennings,['pop music'],12044.0
Mason Jones,['experimental rock'],172.0
Mason Musso,['pop rock'],18719.0
Mason Ruffner,['blues'],10501.0
Mason Williams,"['classical music', 'easy listening']",28046.0
Masonna,['noise music'],85.0
Mass Alert,['J-pop'],3315.0
Massimo Altomare,['black metal'],10931.0
Masta Ace,"['hardcore hip-hop', 'jazz rap', 'hip-hop', 'funk', 'East Coast hip-hop']",23707.0
Master Gee,['hip-hop'],294.0
Masuko Ushioda,['classical music'],6589.0
Mat Madiro,['metalcore'],364.0
Mat Mathews,['jazz'],3059.0
Mat Sinner,['heavy metal'],7048.0
Matan Cohen,"['groove metal', 'metalcore']",3947.0
Matariki Whatarau,"['theatre', 'drama fiction', 'comedy', 'Māori showband']",6892.0
Mateo Sujatovich,"['pop rock', 'indie pop']",10156.0
Mathias Grassow,['ambient music'],2927.0
Mathias Stubø,['electronica'],3100.0
Matisyahu,"['alternative rock', 'reggae']",55001.0
Matiu,"['rock music', 'folk music']",34.0
Matoma,['electronic dance music'],11000.0
Mats Eilertsen,['jazz'],8909.0
Mats Olausson,['neo-classical metal'],3373.0
Matsumura Yoshitaka,['alternative metal'],0.0
Matt Abts,['rock music'],3420.0
Matt Bauder,['jazz'],14733.0
Matt Bayles,['indie rock'],7870.0
Matt Bigland,['alternative rock'],30.0
Matt Bissonette,['hard rock'],82.0
Matt Chamberlain,"['alternative rock', 'classical music']",13676.0
Matt Darriau,['jazz'],2991.0
Matt DeVries,"['heavy metal', 'groove metal']",3858.0
Matt Deis,['alternative metal'],5578.0
Matt Doll,['electropop'],4144.0
Matt Fallon,['hard rock'],4734.0
Matt Freeman,['punk rock'],9431.0
Matt Frey,['independent music'],2600.0
Matt Friction,['power pop'],6828.0
Matt Giraud,"['pop rock', 'soul', 'rhythm and blues']",18760.0
Matt Harding,['folktronica'],11956.0
Matt Hayward,['hard rock'],4354.0
Matt Hubbard,['country music'],2681.0
Matt Hunter Correa,"['contemporary R&B', 'Latin pop']",50.0
Matt Joe Gow,['alternative rock'],10264.0
Matt Johnson,['new wave'],42.0
Matt Lange,['deep house'],25657.0
Matt Letley,"['hard rock', 'rock and roll']",42.0
Matt Mahaffey,['alternative rock'],6996.0
Matt McJunkins,['alternative rock'],6529.0
Matt McKenna,['hard rock'],3917.0
Matt Miller,['post-hardcore'],55.0
Matt Molloy,"['music of Ireland', 'traditional folk music']",4398.0
Matt Mondanile,['indie rock'],11032.0
Matt Nathanson,['folk music'],28453.0
Matt Noveskey,"['alternative rock', 'hard rock', 'rock music']",23803.0
Matt Odmark,['alternative rock'],3248.0
Matt Oliver,['indie rock'],48960.0
Matt Pryor,['alternative rock'],323.0
Matt Roberts,['rock music'],7462.0
Matt Savage,['jazz'],7085.0
Matt Scurfield,['rock music'],3358.0
Matt Sherrod,['rock music'],4942.0
Matt Starr,['rock music'],6863.0
Matt Thorr,['glam metal'],2484.0
Matt Toka,['alternative rock'],2994.0
Matt Traynor,['metalcore'],5837.0
Matt Wachter,['punk rock'],8995.0
Matt Walker,['indie rock'],710.0
Matt Walker,['alternative rock'],710.0
Matt Warhurst,['punk rock'],3725.0
Matt Willis,['pop-punk'],24706.0
Matt Wilson,['jazz'],84.0
Matt the Electrician,['indie folk'],9639.0
Matthew Brunson,['heavy metal'],54.0
Matthew Crum,"['indie rock', 'electronic music', 'emotional hardcore', 'melodic hardcore', 'hardcore punk', 'punk rock']",259.0
Matthew Good,"['rock music', 'alternative rock', 'acoustic music']",45170.0
Matthew Halsall,['jazz'],9591.0
Matthew Ian Fox,['hardcore punk'],33.0
Matthew Kelly,['rock music'],14060.0
Matthew King,['opera'],1505.0
Matthew Meschery,['rap rock'],4029.0
Matthew Milia,['folk rock'],15303.0
Matthew Morrison,['pop music'],37272.0
Matthew Santos,['rock music'],11782.0
Matthew Seligman,['new wave'],13706.0
Matthew Setzer,['gothic rock'],26.0
Matthew Skoller,['rock and roll'],11986.0
Matthew Tishler,"['soundtrack', 'teen pop', 'pop music', 'J-pop', 'dance-pop', 'K-pop']",29293.0
Matthew Tuck,"['heavy metal', 'metalcore']",8049.0
Matthew Wadsworth,['Baroque music'],2127.0
Matthew Ward,['contemporary Christian music'],621.0
Matthew Yee-King,['techno'],2797.0
Matthieu Hartley,['new wave'],3980.0
Mattias Bärjed,['rock music'],15365.0
Mattias Hellberg,['garage rock'],6362.0
Mattias Jacobsson,['classical music'],78.0
Mattias Ståhl,"['jazz', 'trip hop', 'downtempo']",4919.0
Mattos Nascimento,"['gospel music', 'reggae']",3353.0
Matty Newton,['alternative rock'],9155.0
Matz Robert Eriksson,['garage rock'],8093.0
Maureen Tucker,"['art rock', 'proto-punk', 'folk rock', 'rock and roll', 'experimental rock', 'avant-garde music']",41.0
Maurice Abravanel,['classical music'],15347.0
Maurice John Vaughn,['blues'],4490.0
Maurice Joshua,['house music'],2521.0
Maurice Stern,['portrait'],37515.0
Mauricio Aznar,"['poetry', 'folk rock', 'rockabilly']",3872.0
Mauricio Redolés,['poetry'],2799.0
Maurizio De Jorio,['Eurobeat'],15455.0
Maurizio Pollini,['classical music'],32777.0
Mauro Pezzente,['experimental rock'],3051.0
Mauro Refosco,['alternative rock'],12500.0
Maury Muehleisen,"['rock music', 'folk music', 'traditional folk music']",8101.0
Maury Rosenberg,['polka'],5213.0
Maurycy Stefanowicz,['death metal'],3880.0
Max Bemis,"['pop-punk', 'emo', 'rock music', 'indie rock']",28774.0
Max Brody,['experimental music'],9840.0
Max Cooper,"['techno', 'ambient music']",390.0
Max Crook,['pop music'],7934.0
Max E. Keller,['jazz'],3712.0
Max Fractal Boekbinder,"['indie rock', 'alternative rock', 'dream pop', 'wonky pop', 'shoegaze']",0.0
Max Neuhaus,['avant-garde music'],10843.0
Max Rostal,['classical music'],11196.0
Max Samosvat,['progressive metal'],6665.0
Max Santos,['bachata'],6006.0
Max Tannone,['mashup'],5686.0
Max Thornell,['death metal'],2509.0
Max Ward,['thrashcore'],398.0
Max Weinberg,['rock music'],83943.0
Maxayn Lewis,"['pop music', 'funk', 'rhythm and blues']",12717.0
Maxida Märak,['joik'],18617.0
Maxim,['Europop'],3069.0
Maxim Leonidov,"['rock and roll', 'Russian rock', 'chanson', 'pop music']",11868.0
Maxim Udalov,"['hard rock', 'traditional heavy metal']",2094.0
Maximilian Hecker,['dream pop'],30456.0
Maxine Neuman,['rock music'],3575.0
Maxine Sullivan,['jazz'],10794.0
Maxo Kream,['hip-hop'],16353.0
Maxwell Davis,['jazz'],5701.0
May Erlewine,['traditional folk music'],9370.0
May Mukle,['classical music'],10156.0
May Singhi Breen,['jazz'],12772.0
Maya Ford,['rock music'],3266.0
Maya Jane Coles,['deep house'],33036.0
Maya Postepski,['synth-pop'],4343.0
Maya Youssef,['world music'],8226.0
Maycown Reichembach,['jazz fusion'],11409.0
Mayra Andrade,"['world music', 'batuque', 'funaná', 'morna', 'jazz']",12201.0
Mazen Kerbaj,"['jazz', 'free jazz']",4335.0
Mazhar Khaleqi,['traditional folk music'],5329.0
Mazlum Çimen,['Turkish folk music'],7241.0
Mbosso,"['bongo flava', 'Afrobeats', 'African popular music']",8644.0
McCoy Tyner,"['jazz', 'progressive jazz', 'ethno jazz', 'post-bop']",23428.0
